seller_text,store_sales_clean,store_rating,store_reviews_clean,listing_reviews_clean,listing_price_clean,listing_bestseller,listing_title,listing_highlights,url
DesignbyJosefine,109,4.6,10,9,3.74,Bestseller,12 Post Instagram Canva Puzzle Feed Design Template | Brown Grey Pastell | No Photoshop needed | Instagram Templates | Canva Templates |,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/965986365/12-post-instagram-canva-puzzle-feed
HazelRenaeDesigns,94,5,9,9,3.33,-,Witchy Things Coloring Pages | Digital Coloring Pages | Witchy occult magic pdf design instant download procreate coloring page,"['Digital download', 'Digital file type(s): 1 ZIP', 'Height: 11 inches', 'Width: 8.5 inches']",https://www.etsy.com/listing/939976901/witchy-things-coloring-pages-digital
InspiredbyAlma,81364,4.7671,6646,8,10.51,-,Wedding Photo Booth Props // Wedding Party // Wedding Props // Photo Booth Props // Champagne// Party decorations // Team Bride //Team Groom,[],https://www.etsy.com/listing/617938023/wedding-photo-booth-props-wedding-party
ohhappyprintables,120909,4.9053,5107,8,8.64,-,"30th Birthday Photo Booth, Social Media Photo Booth, Birthday Signs, 30th Birthday Props, Party Signs, Party Frames, Signs, Printable","['Handmade', 'Materials: High Resolution JPEG, PDF, Digital Files\n\n\nRead the full description']",https://www.etsy.com/listing/569755512/30th-birthday-photo-booth-social-media
ohhappyprintables,120910,4.9053,5107,8,8.64,-,"30th Birthday Selfie Frames, 40th Selfie Frames, Birthday Selfie Signs, Birthday Photo Booths, 30th Birthday Signs, 50th Birthday Printable","['Handmade', 'Materials: High Resolution JPEG, PDF, Digital Files\n\n\nRead the full description']",https://www.etsy.com/listing/597288491/30th-birthday-selfie-frames-40th-selfie
lifeisforthefun,20809,4.8969,3033,8,4.99,-,"custom sign, custom photo props, word bubble photo prop, birthday decorations, adult birthday decorations, photo booth props, custom decor","['Handmade', 'Materials: cardstock, bambo skewers, Please read item details, see production time\n\n\nRead the full description']",https://www.etsy.com/listing/698533110/custom-sign-custom-photo-props-word
ThanksisDigitalStore,56483,4.9645,2841,8,0.51,-,"70% OFF Sale Kawaii Stars Printable Planner Stickers, Erin Condren Planner Stickers, Kawaii Stars Printable Stickers - Cut Files","['Digital download', 'Digital file type(s): 1 PNG, 1 ZIP']",https://www.etsy.com/listing/735763218/70-off-sale-kawaii-stars-printable
KellyJSorenson,16717,4.9474,2107,8,4.99,Bestseller,2021 + 2022 Calendars | Printable Editable Portrait Monthly Calendars in A4 A5 Letter Size,"['Digital download', 'Digital file type(s): 4 ZIP']",https://www.etsy.com/listing/896436180/2021-2022-calendars-printable-editable
littlecarabaostudio,9676,4.9454,1914,8,20.0,-,"Wedding Invitation, Calligraphy, Wedding Invitation Suite, Invitation Sample - Little Carabao Studio #PR102","['Handmade', 'Materials: invitation sample, digital print, foil print\n\n\nRead the full description']",https://www.etsy.com/listing/546620982/wedding-invitation-calligraphy-wedding
PennyandHorse,18296,4.9552,1096,8,7.84,-,"Hustle Grind Execute Print Set, Motivational Office Decor, Inspirational Posters, Entrepreneur Wall Art, Printable Office Definition Signs","['Digital download', 'Digital file type(s): 5 ZIP']",https://www.etsy.com/listing/856778853/hustle-grind-execute-print-set
BMYpresets,25448,4.7465,793,8,0.99,Bestseller,"3 Mobile Lightroom Presets, Black Presets, Mobile Presets, Instagram Filter, Presets, Moody Blogger Presets, Influencer Luxury Presets","['Digital download', 'Digital file type(s): 1 PDF, 1 PNG, 3 other files']",https://www.etsy.com/listing/869760089/3-mobile-lightroom-presets-black-presets
aigprintDOTcom,4526,4.8901,581,8,33.5,-,"Personalized Selfie Frame, Instagram Frame | Printed | Photo Booth Prop, Birthdays, Weddings, Baby Shower, Parties, Graduations","['Handmade', 'Materials: corrugated plastic, coroplast\n\n\nRead the full description']",https://www.etsy.com/listing/759141744/personalized-selfie-frame-instagram
NordicDesignHouseCo,5735,4.9919,342,8,7.26,-,"Printable Wall Art, Wall Art Prints, Dandelion Wall Art, Dandelion Print, Wall Art, Printables, Minimalist Prints, Scandinavian, Wall Art","['Digital download', 'Digital file type(s): 1 JPG, 1 ZIP']",https://www.etsy.com/listing/601071497/printable-wall-art-wall-art-prints
EverythingPrintable1,5571,4.9502,321,8,12.6,Bestseller,Home management binder household planner life planner printable inserts ultimate household binder planner bundle life organizer pdf pages,"['Digital download', 'Digital file type(s): 2 ZIP']",https://www.etsy.com/listing/940853811/home-management-binder-household-planner
WantAndBuy,2741,4.96,314,8,16.99,-,Custom Snapchat Geofilter! Your design| Your photo| Birthday | Bachelorette| Wedding |Baby shower | Baptism| Boy| Girl| Snap for your event!,['Handmade'],https://www.etsy.com/listing/596335434/custom-snapchat-geofilter-your-design
LusterPrints,5223,4.9731,307,8,5.85,-,"It's The Friends We Meet Along The Way That Help Us Appreciate The Journey PRINTABLE Wall Art, Friendship Quote, Gift for Friend, BFF Gift","['Digital download', 'Digital file type(s): 5 JPG']",https://www.etsy.com/listing/646324148/its-the-friends-we-meet-along-the-way
WildHoneyDesignCo,6697,4.8204,280,8,6.67,-,"Facebook Pages Cover, Photography Business, Facebook Template for business","['Digital download', 'Digital file type(s): 3 Files']",https://www.etsy.com/listing/749506611/facebook-pages-cover-photography
PrintableCraze,2051,4.9421,247,8,8.0,-,10 Pinterest Pin Templates for Canva Customizable Printable Mockups for Online Business Creatives Bloggers Design Mock Up Lead Magnet,"['Digital download', 'Digital file type(s): 1 RTF']",https://www.etsy.com/listing/834359390/10-pinterest-pin-templates-for-canva
PrintablesByPlanners,5244,4.9262,244,8,2.4,Bestseller,Ultimate Mom Planner Printable Home Digital Download Baby Planner Household Mommy Classic Happy PDF Inserts A4 A5 Letter Half,"['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/902850085/ultimate-mom-planner-printable-home
CONTENTdesign,6816,4.8828,239,8,3.37,Bestseller,100 Instagram Girl Boos Quotes| Minimal Social Media Quotes Pack| Editable Instagram Affirmation Posts| Boho Canva Templates for Blogger,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/970775448/100-instagram-girl-boos-quotes-minimal
LittleMelonPressShop,2217,4.95,134,8,3.19,Bestseller,"Animal Coloring Pages - 40 Printable Animal Coloring Pages for Boys, Girls, Teens, Kids, Animal Birthday Party Activity, Kids Birthday Party","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/797250540/animal-coloring-pages-40-printable
DesignBabeStudio,368,4.7232,112,8,15.0,-,"I will create custom logo design, logo design, custom logo design, business brand logo, signature logo, branding logo, photography logo,logo","['Handmade', 'Materials: JPG, EPS, AI, PNG, PDF, PSD, BUSINESS LOGO, BRANDING, BOHO LOGO, WATERCOLOR LOGO, vector, Sticker logo, diy logo\n\n\nRead the full description']",https://www.etsy.com/listing/891449187/i-will-create-custom-logo-design-logo
MyLifePlans,1733,4.98,100,8,1.96,Bestseller,"2021 Monthly Calendar Landscape, Printable Calendar, Year Calendar, Minimalist Calendar, Calendar Template, Monday/Sunday Start, A4/Letter","['Digital download', 'Digital file type(s): 4 PDF']",https://www.etsy.com/listing/987882189/2021-monthly-calendar-landscape
YvesRoyFinds,1264,4.6833,60,8,3.0,Bestseller,"Script font, Font with Tails, cursive font, swoosh font, font with swashes, swirly font, font with tails, font for cricut, procreate font","['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/988135546/script-font-font-with-tails-cursive-font
VibeGarden,329,4.9375,48,8,0.65,-,Magic Mushroom Printable Coloring Page- Magical Coloring Page- Witchy Coloring Page- Printable Coloring Page- All Ages Coloring Page,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/941273582/magic-mushroom-printable-coloring-page
BohoPixels,578,4.5556,35,8,8.0,-,"Facebook Cover Template, Collage Facebook Cover Template for Photographers, Facebook Timeline Cover Template Photoshop, Facebook Cover Photo","['Digital download', 'Digital file type(s): 1 PDF, 1 ZIP']",https://www.etsy.com/listing/619679587/facebook-cover-template-collage-facebook
HellohaStore,231,4.8571,28,8,2.04,Bestseller,Pastel Rainbow thank you cards business digital download |  Canva Editable | Simple neutral | Thank You for your order card,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/968385358/pastel-rainbow-thank-you-cards-business
RebekahJoanBoutique,297,4.95,23,8,3.0,-,15 Big and Bold Pinterest Pin Templates for Canva (Fully Customizable Pinterest Graphics),"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/772626068/15-big-and-bold-pinterest-pin-templates
PaperAntlersStudio,105,4.8333,18,8,1.11,-,"Printable Vintage Journal Sticker Set | Digital Printable Stickers, Bullet Journal, Scrapbook, Ephemera","['Digital download', 'Digital file type(s): 4 PDF, 1 ZIP']",https://www.etsy.com/listing/959711516/printable-vintage-journal-sticker-set
ByAFDesigns,207,4.7333,15,8,15.0,-,"YouTube Channel Kit | Editable Canva Template | YouTube Banner, End Card, Video Thumbnail Templates | Nude Beige Branding","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/918208400/youtube-channel-kit-editable-canva
byPLANDA,300,5,13,8,0.78,Bestseller,"Digital Planner, Goodnotes Planner, iPad planner, Notability planner, Undated Planner, Goodnotes Digital Planner, Android digital journal","['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/1028225831/digital-planner-goodnotes-planner-ipad
PartyTouchesUK,113186,4.8213,8100,7,7.58,Bestseller,"10 Custom Botanical Hen Party Photo Props, Photo Booth Props, Bachelorette Party, Greenery Bridal Shower Games, Gold Hen Party Props Games",['Materials: Paper\n\n\nRead the full description'],https://www.etsy.com/listing/777627157/10-custom-botanical-hen-party-photo
VictoriaBeePhoto,237224,4.8715,8047,7,4.35,Bestseller,"25 Mobile and Desktop Lightroom Presets, Magic Hour presets, Sunny Golden Lightroom Preset, Warm Instagram Filter, Sun Travel Summer Blogger","['Digital download', 'Digital file type(s): 2 ZIP, 1 PDF']",https://www.etsy.com/listing/971564670/25-mobile-and-desktop-lightroom-presets
swaygirls,39403,4.9878,7271,7,4.97,-,Christian coloring book pages | Religious Bible verse quotes | Print from home | 20 designs for adult coloring,"['Digital download', 'Digital file type(s): 2 ZIP', 'Height: 8.5 inches', 'Width: 11 inches']",https://www.etsy.com/listing/972714569/christian-coloring-book-pages-religious
SimplyFetchingPaper,27315,4.9042,3875,7,12.5,-,"Birthday Photo Prop, Photo Booth Prop Frame, Selfie Frame, Shower Photo Prop, Wedding Prop Frame, Black and Gold, Printable, Ella","['Handmade', 'Materials: Digital item pdf and jpg\n\n\nRead the full description']",https://www.etsy.com/listing/607090701/birthday-photo-prop-photo-booth-prop
Stickearte,44849,4.9149,3621,7,3.6,Bestseller,"Business Card Template, Minimalist Business Cards, Chic Business Card, Calligraphy, Editable Business Card, Printable Business Cards, 41","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/989373340/business-card-template-minimalist
HEARTSinCOLORS,62867,4.9513,2376,7,4.8,-,"Quote Print, Quote Wall Art, Quote Poster, Inspirational Quote, Printable Quote, Quote Art Print, Printable Wall Art, Quote Art, Typography","['Digital download', 'Digital file type(s): 5 JPG']",https://www.etsy.com/listing/612776586/quote-print-quote-wall-art-quote-poster
HEARTSinCOLORS,62867,4.9513,2376,7,5.13,-,"Quote Prints, Quote Wall Art, Quote Art Print, Printable Wall Art, Digital Download, Motivational Quote, Quote Printable, Quote Poster, Art","['Digital download', 'Digital file type(s): 5 JPG']",https://www.etsy.com/listing/660067956/quote-prints-quote-wall-art-quote-art
YouGrewPrintables,30726,4.8257,1671,7,7.26,-,"35 Adult Party props, adult drinking Props, funny adult photo booth props, printable funny party props, gold and black, fun adult props","['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/572870105/35-adult-party-props-adult-drinking
DIYPaperBoutique,56201,4.9502,1492,7,14.97,Bestseller,"REESE - Greenery Wedding Invitation Template, Boho Watercolor Eucalyptus Wedding Invite, Bohemian Wedding Template Suite, Instant Download","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/745442366/reese-greenery-wedding-invitation
SurpriseINC,20805,4.9337,1209,7,8.0,Bestseller,"Friends TV Photo Booth Printable Props - Tv Series Inspired Props, Friends Tv Series Props, regina phalange, my lobster Instant Download DIY","['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/872494735/friends-tv-photo-booth-printable-props
FilAndEllieStudio,9294,4.8409,421,7,3.97,Bestseller,"6 MOBILE & Desktop LIGHTROOM Presets, Bright and Airy Preset, Blogger Presets ,White Lyfestyle Presets,Bohemian Presets, Bright Instagram","['Digital download', 'Digital file type(s): 3 PDF, 2 ZIP']",https://www.etsy.com/listing/989903068/6-mobile-desktop-lightroom-presets
GeofiltersParty,4155,4.9706,419,7,4.99,Bestseller,Graduation geofilter Grad party Snapchat filter Class of 2019 Graduation party Congrats geo filter Educated Af snap chat College graduation,['Handmade'],https://www.etsy.com/listing/716120081/graduation-geofilter-grad-party-snapchat
theLAcreative,8440,4.8972,306,7,10.0,-,"YouTube Channel Kit | Editable Canva Template | Minimal Clean Branding | YouTube Banner, End Card, Video Thumbnails templates","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/840710786/youtube-channel-kit-editable-canva
kerrielegend,5369,4.7087,277,7,21.75,-,"Course Creator Canva Template Bundle - ebook, workbook, worksheets, instastory, instagram templates, social media, Pinterest, and more","['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/913322635/course-creator-canva-template-bundle
PresetStories,5639,4.8008,246,7,2.4,-,"20 Instagram Presets for Lightroom, Family Mobile Presets, Holiday Winter Instagram Filter, Blogger Presets, Warm Fall Preset, Autumn Preset","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/918471338/20-instagram-presets-for-lightroom
ChrisChengArt,1824,4.9766,192,7,3.5,Bestseller,"Coloring Page ""TIFFANY"" | Instant Download Printable File (PDF)","['Digital download', 'Digital file type(s): 1 PDF', 'Height: 11 inches', 'Width: 8.5 inches']",https://www.etsy.com/listing/1032623353/coloring-page-tiffany-instant-download
Shinelogos,822,4.9699,166,7,10.8,Bestseller,I will create 2 Professional and Business Logo Design for your Business | Professional Logo Designer and Graphic Designer Expert,"['Handmade', 'Materials: Photoshop, Illustrator, Graphic Design, Illustration, Vector, Graphic, Drawing, Watercolor\n\n\nRead the full description']",https://www.etsy.com/listing/969036122/i-will-create-2-professional-and
LittleMelonPressShop,2217,4.95,134,7,2.39,Bestseller,"Kitten Coloring Pages, 21 Printable Kitten Coloring Pages for Kids, Boys, Girls, Teens, Kitten/Cat Birthday Party Activity, Instant Download","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/858321568/kitten-coloring-pages-21-printable
BossBranding,711,4.8548,93,7,12.0,-,Custom YouTube Banner - YouTube Channel Art - YouTube Banner - YouTube Designs - YouTuber - YouTube Branding - YouTube Graphics - Vlogger,"['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/731153755/custom-youtube-banner-youtube-channel
rismacreations,650,4.988,83,7,2.29,-,"Self Care Printable Digital Stickers, Cute Cricut Friendly Digital Sheets, Commercial Use 300 DPI Sticker Sheets, Kawaii Printable Stickers","['Digital download', 'Digital file type(s): 2 PNG, 1 JPG, 1 PDF', 'Height: 8.7 inches', 'Width: 7.1 inches']",https://www.etsy.com/listing/844243747/self-care-printable-digital-stickers
LavenderinkCo,364,4.7826,46,7,2.99,-,70+ Fashion Girl Digital Planner Stickers Vol.1 | Printable Stickers | Digital Stickers | Goodnotes Stickers | Planner Stickers,"['Digital download', 'Digital file type(s): 1 PDF, 1 ZIP']",https://www.etsy.com/listing/944828402/70-fashion-girl-digital-planner-stickers
KrayzieFemale,685,5,41,7,1.5,-,Downloadable! - YOU ARE - Motivational Quote Coloring Page (Instant Download - for Kids & Adults),"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/641561693/downloadable-you-are-motivational-quote
BloggingGiftShop,541,4.9459,38,7,7.99,-,Pinterest Pin Templates for Canva. Pinterest Templates. Pinterest Pins. Pinterest Pin Templates. Gifts for Bloggers. Blogging Templates,"['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/835928561/pinterest-pin-templates-for-canva
VisionBoardShop,1157,4.8571,25,7,1.99,-,Dream Goal Planner Printable | Goal Setting Printable PDF | Goals Worksheet | Action Plan Worksheet | Goals Printable | Dream Goal,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/583483097/dream-goal-planner-printable-goal
JetCityPaper,145,4.625,24,7,11.95,-,"8.5 x 11 Glossy Self Adhesive Sticker Paper, Inkjet and Laser Printable, Glossy Label Paper, Shiny Sticker Sheets, Printable Sticker Paper","['Length: 11 inches', 'Width: 8.5 inches']",https://www.etsy.com/listing/912987984/85-x-11-glossy-self-adhesive-sticker
LookoomShop,844,4.9524,22,7,5.0,Bestseller,"11 Wedding invitations svg, Wedding Invitation Template, Wedding Card dxf, cutting files, Birthday invitation svg","['Digital download', 'Digital file type(s): 2 ZIP']",https://www.etsy.com/listing/809217073/11-wedding-invitations-svg-wedding
HustlingBabeToolkit,353,4.8095,21,7,6.84,Bestseller,"DIY Credit Card Business Cards, Business Cards, Business Card Template, Printable Business Card","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/1014130917/diy-credit-card-business-cards-business
happydailyPlanner,446,4.6923,16,7,1.67,-,"Happy Planner Printable A5/A4/US Letter, Pomodoro Technique Planner","['Digital download', 'Digital file type(s): 4 PDF']",https://www.etsy.com/listing/746407167/happy-planner-printable-a5a4us-letter
LarkspursDesigns,98,4.875,16,7,8.99,-,"Aesthetic YouTube Channel KIT | Editable Canva Templates | YouTube Banner, INTRO, End Screen | loading screen","['Digital download', 'Digital file type(s): 1 PNG']",https://www.etsy.com/listing/927928028/aesthetic-youtube-channel-kit-editable
CreativeChangeStudio,132,4.5,12,7,3.0,Bestseller,Minimalist Daily Planner Printable - Printable Daily Planner - Printable To Do List - Daily Task Planner - PDF Digital Download,"['Digital download', 'Digital file type(s): 2 JPG, 2 PDF']",https://www.etsy.com/listing/893507474/minimalist-daily-planner-printable
KIINcreations,108063,4.8939,4454,6,4.12,Bestseller,10 EARTHY mobile & desktop PRESETS | Earthy Preset | Brown Preset | Travel preset | Tropical Preset | Aesthetic Preset | Instagram filter,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/997654802/10-earthy-mobile-desktop-presets-earthy
caketothetop,41935,4.8611,4243,6,13.4,Bestseller,"Future Mr & Mrs banner, rehearsal dinner decorations, wedding shower decor, bridal party banner, mr and mrs banner, custom engagement banner",['Handmade'],https://www.etsy.com/listing/891581901/future-mr-mrs-banner-rehearsal-dinner
ILovePrintable,30172,4.957,2022,6,3.01,-,"Live your best life, Digital print, Printable art, Wall art print, Printable quotes, Downloadable prints, Dorm decor, Digital download","['Digital download', 'Digital file type(s): 5 JPG']",https://www.etsy.com/listing/741612856/live-your-best-life-digital-print
BlogPixie,26954,4.8126,1571,6,14.0,Bestseller,Instagram Template Canva - Gold Marble Black - Instagram Post Templates Canva - Beauty - Instagram Posts - Quotes for Instagram - Blog Pixie,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/931240212/instagram-template-canva-gold-marble
FabulousDigitals,8190,4.6226,623,6,14.5,-,"Happy Birthday Photo Booth Frame / Printable Birthday Party Frame / Black & Gold Foil / DIY Print, Printable JPG File - #GFC","['Handmade', 'Materials: printable jpg, digital file, diy print\n\n\nRead the full description']",https://www.etsy.com/listing/268880682/happy-birthday-photo-booth-frame
EternalCraftsCanada,2735,4.8462,445,6,4.01,-,Disney 200+ Printable Colouring Pages for Kids,"['Digital download', 'Digital file type(s): 1 ZIP']",https://www.etsy.com/listing/817752779/disney-200-printable-colouring-pages-for
MySocialBoutique,5030,4.95,387,6,26.19,Bestseller,"60+ Coach Carousel Post Templates for Instagram - Canva Carousel Templates for Coaches, Creators & Educators - Instagram Small Biz Marketing","['Digital download', 'Digital file type(s): 3 PDF']",https://www.etsy.com/listing/967506476/60-coach-carousel-post-templates-for
theLAcreative,8440,4.8972,306,6,10.0,-,"YouTube Channel Kit | Editable Canva Template | Pink and Peach Boho Branding | YouTube Banner, End Card, Video Thumbnails templates","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/860415117/youtube-channel-kit-editable-canva
KaramelaDesign,6495,4.9296,220,6,7.0,-,Collage Facebook Cover Template Facebook Timeline Cover Template for Photographers,"['Digital download', 'Digital file type(s): 1 PDF, 1 TXT, 1 other file']",https://www.etsy.com/listing/698281488/collage-facebook-cover-template-facebook
PresetDesignPhoto,2125,4.9657,204,6,4.92,Bestseller,"10 Beach Tan Lightroom Mobile Presets, Sunkissed Summer Presets, Summer Glow Instagram Filter, Beach Travel Preset for Blogger, Ocean Preset","['Digital download', 'Digital file type(s): 2 ZIP, 1 JPG, 1 PDF']",https://www.etsy.com/listing/986055688/10-beach-tan-lightroom-mobile-presets
DesignItFor,1639,4.9111,152,6,6.5,-,"Collage Facebook Cover Template for Photographers, Facebook Timeline Cover Template Photoshop, Facebook Cover Photo, instant download","['Digital download', 'Digital file type(s): 1 GIF, 1 ZIP']",https://www.etsy.com/listing/739069275/collage-facebook-cover-template-for
MissyPrintableDesign,1907,4.8871,124,6,2.69,-,"Floral Coloring Pages Adults, 20 Printable Flower Coloring Pages, Instant Download PDF, Printable adult coloring pages","['Digital download', 'Digital file type(s): 1 PDF', 'Height: 11 inches', 'Width: 8.5 inches']",https://www.etsy.com/listing/893631914/floral-coloring-pages-adults-20
MyFuturePlanner,2987,4.3455,110,6,3.09,Bestseller,"Digital Planner GoodNotes 2021, Minimal White Daily Planner, Notability Planner, Digital Planner iPad / Android","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/996223931/digital-planner-goodnotes-2021-minimal
LittleMuseTemplates,2306,4.7471,102,6,8.0,-,Pinterest Pin Templates for Canva - Canva Pinterest Post Templates - Canva Template Bundle for Pinterest,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/797950646/pinterest-pin-templates-for-canva-canva
KiddyGifts,587,5,92,6,2.58,-,"31 Mario Coloring Pages For Kids, Best gift for girls, Best gift for boys","['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/877348572/31-mario-coloring-pages-for-kids-best
patdreamwork,446,4.9706,73,6,0.99,Bestseller,"Printable Daily Weekly Hourly Planner with Times, Hourly Planner, Weekly Schedule, To-Do List, Notes, A4 & US Letter Sizes","['Digital download', 'Digital file type(s): 4 PDF']",https://www.etsy.com/listing/872889456/printable-daily-weekly-hourly-planner
MidnightLunna,694,4.8913,72,6,5.58,-,DIGITAL DOWNLOAD Custom Quote Print Printable Quotes | Minimalist Printable Minimalist Wall Art | Custom Sign Personalized Print,"['Handmade', 'Materials: instant download, digital file, printable art, photoshop, multiple colors, multiple sizes, custom quote print, custom print, custom design, color match\n\n\nRead the full description']",https://www.etsy.com/listing/778157355/digital-download-custom-quote-print
MidnightLunna,694,4.8913,72,6,5.58,-,DIGITAL DOWNLOAD Custom Quote Print Printable Quotes | Farmhouse Printable Farmhouse Wall Decor | Custom Sign Personalized Print,"['Handmade', 'Materials: instant download, digital file, printable art, photoshop, multiple colors, multiple sizes, custom quote print, custom print, custom design, color match\n\n\nRead the full description']",https://www.etsy.com/listing/717431138/digital-download-custom-quote-print
DeweyFinds,734,4.7778,36,6,3.0,Bestseller,"60 Font Bundle, Font with Glyphs, Font Bundle for Cricut, Cursive Font Bundle with Tails, Script Font Bundle, Heart Font, Farmhouse Bundle","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/1006508494/60-font-bundle-font-with-glyphs-font
ClassicGreyDesigns,571,5,26,6,5.0,Bestseller,Father’s Day Handprint Art Printable,"['Digital download', 'Digital file type(s): 1 PDF', 'Height: 10 inches', 'Width: 8 inches']",https://www.etsy.com/listing/1028206967/fathers-day-handprint-art-printable
BearfootPrints,438,5,26,6,2.29,Bestseller,2021 Botanical Calendar | Monthly Planner Calendar Printable PDF | Botanical Leaf Desk Calendar | Leaves Wall Month Planner Digital Download,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/893126888/2021-botanical-calendar-monthly-planner
DigiPax,508,5,25,6,36.67,Bestseller,"250 E-Commerce Pink Social Media Canva Templates Bundle Kit, Etsy Seller Instagram Posts Stories Templates Product Book Facebook Pinterest","['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/984247883/250-e-commerce-pink-social-media-canva
SplendidDesignsStore,287,5,20,6,1.99,Bestseller,"Affirmations for Self-Confidence, Affirmation Stickers, Instant Download Stickers, Printable Stickers, Print and Cut Stickers","['Digital download', 'Digital file type(s): 1 ZIP', 'Height: 11 inches', 'Width: 8.5 inches']",https://www.etsy.com/listing/798833561/affirmations-for-self-confidence
5tipsdesign,176,5,13,6,9.0,-,Pinterest templates for your blog and business | Fully customizable Canva templates | Eye Catching Blogger Pin Pack,"['Digital download', 'Digital file type(s): 1 PDF']",https://www.etsy.com/listing/815636461/pinterest-templates-for-your-blog-and
Presetsil,420,4.6364,11,6,3.38,Bestseller,"4 professional Lightroom Mobile Presets, Instagram filter, bright and clear, presets for all types of photos.","['Digital download', 'Digital file type(s): 2 MOV, 1 ZIP']",https://www.etsy.com/listing/904674862/4-professional-lightroom-mobile-presets
MyPlanningCorner,62,5,11,6,1.75,-,"Modern Minimal Printable Planner, Daily, Weekly, Monthly, Yearly Planner, A4, A5, Letter, Half Letter, Planner Inserts, Digital Download","['Digital download', 'Digital file type(s): 4 PDF']",https://www.etsy.com/listing/990500507/modern-minimal-printable-planner-daily
KAFontDesigns,79214,4.9829,6795,5,4.25,Bestseller,"Honeycomb Font - Bouncy Handwritten Script Font, Cricut Fonts, Calligraphy, Modern Font, Cursive Font, Fonts for Cricut","['Digital download', 'Digital file type(s): 1 PDF, 1 ZIP']",https://www.etsy.com/listing/1011669408/honeycomb-font-bouncy-handwritten-script
InstantInvitation,34975,4.9241,3159,5,6.0,-,"Printable Business Coupon Template, Simple Business Card Size, Card stock, Kraft Paper, Avery Business Card, Editable PDF Instant Download","['Digital download', 'Digital file type(s): 2 PDF']",https://www.etsy.com/listing/770547905/printable-business-coupon-template
AngelicArtShop,36469,4.9354,2486,5,10.47,Bestseller,"PASTEL Business Card Template, Holographic Pink Blue Unicorn Watercolor Modern Business card, Editable, Printable - ADD your LOGO","['Digital download', 'Digital file type(s): 1 JPG, 1 PDF']",https://www.etsy.com/listing/914116407/pastel-business-card-template
DesignedWithAmore,11456,4.9674,1975,5,5.3,-,Lace laser cut and hand drawn monogram laurel {Megara design},['Handmade'],https://www.etsy.com/listing/887484496/lace-laser-cut-and-hand-drawn-monogram
PlanAheadPrintables,15049,4.9836,1448,5,0.99,-,"Printable Stickers for Planners, Scrapbooking or Card Making, Lemons Lemonade Summer","['Digital download', 'Digital file type(s): 1 PDF, 1 ZIP']",https://www.etsy.com/listing/700271486/printable-stickers-for-planners
MarinaIdea,7716,4.9891,1051,5,4.29,-,If ever there is a tomorrow when we're... Winnie the Pooh Quote Classic Poster A. Milne Print Instant Digital Download,"['Digital download', 'Digital file type(s): 2 JPG']",https://www.etsy.com/listing/692225947/if-ever-there-is-a-tomorrow-when-were
RainbowMonkeyArt,16558,4.6301,953,5,15.97,-,60th Birthday Party Printable Birthday Photo Booth Frame - Black Gold Glitter Photo Booth Frame - Gold Confetti Photo Prop Frame,['Handmade'],https://www.etsy.com/listing/647469767/60th-birthday-party-printable-birthday
